,filename,label,pose,truncated,occluded,difficult,xmin,ymin,xmax,ymax,width,height,depth,segmented,crop_width,crop_height,xmin_normal,xmax_normal,ymin_normal,ymax_normal,crop_img_filename
340,maksssksksss54.png,with_mask,Unspecified,0,0,0,197,68,227,110,400,267,3,0,30,42,0.4925,0.5675,0.2546816479400749,0.41198501872659177,crop340.png
341,maksssksksss54.png,with_mask,Unspecified,0,0,0,316,81,338,113,400,267,3,0,22,32,0.79,0.845,0.30337078651685395,0.4232209737827715,crop341.png
342,maksssksksss54.png,without_mask,Unspecified,0,0,0,161,78,178,98,400,267,3,0,17,20,0.4025,0.445,0.29213483146067415,0.36704119850187267,crop342.png
343,maksssksksss428.png,with_mask,Unspecified,0,0,0,87,140,111,161,400,267,3,0,24,21,0.2175,0.2775,0.5243445692883895,0.602996254681648,crop343.png
344,maksssksksss428.png,with_mask,Unspecified,0,0,0,366,133,382,153,400,267,3,0,16,20,0.915,0.955,0.49812734082397003,0.5730337078651685,crop344.png
345,maksssksksss428.png,with_mask,Unspecified,0,0,0,58,110,72,128,400,267,3,0,14,18,0.145,0.18,0.41198501872659177,0.4794007490636704,crop345.png
346,maksssksksss428.png,with_mask,Unspecified,0,0,0,79,81,89,91,400,267,3,0,10,10,0.1975,0.2225,0.30337078651685395,0.3408239700374532,crop346.png
347,maksssksksss40.png,without_mask,Unspecified,0,0,0,367,80,394,112,400,267,3,0,27,32,0.9175,0.985,0.299625468164794,0.41947565543071164,crop347.png
348,maksssksksss68.png,without_mask,Unspecified,0,0,0,141,187,237,307,301,400,3,0,96,120,0.4684385382059801,0.7873754152823921,0.4675,0.7675,crop348.png
349,maksssksksss414.png,with_mask,Unspecified,0,0,0,119,81,147,117,400,225,3,0,28,36,0.2975,0.3675,0.36,0.52,crop349.png
350,maksssksksss366.png,with_mask,Unspecified,0,0,0,48,44,184,205,512,306,3,0,136,161,0.09375,0.359375,0.1437908496732026,0.6699346405228758,crop350.png
351,maksssksksss401.png,without_mask,Unspecified,0,0,0,101,49,134,91,400,280,3,0,33,42,0.2525,0.335,0.175,0.325,crop351.png
352,maksssksksss401.png,without_mask,Unspecified,0,0,0,133,75,166,111,400,280,3,0,33,36,0.3325,0.415,0.26785714285714285,0.3964285714285714,crop352.png
353,maksssksksss401.png,with_mask,Unspecified,0,0,0,228,102,263,148,400,280,3,0,35,46,0.57,0.6575,0.36428571428571427,0.5285714285714286,crop353.png
354,maksssksksss373.png,with_mask,Unspecified,0,0,0,188,107,225,141,512,340,3,0,37,34,0.3671875,0.439453125,0.31470588235294117,0.4147058823529412,crop354.png
355,maksssksksss373.png,with_mask,Unspecified,0,0,0,220,81,250,118,512,340,3,0,30,37,0.4296875,0.48828125,0.23823529411764705,0.34705882352941175,crop355.png
356,maksssksksss373.png,with_mask,Unspecified,0,0,0,244,63,303,118,512,340,3,0,59,55,0.4765625,0.591796875,0.18529411764705883,0.34705882352941175,crop356.png
357,maksssksksss373.png,without_mask,Unspecified,0,0,0,320,31,344,55,512,340,3,0,24,24,0.625,0.671875,0.09117647058823529,0.16176470588235295,crop357.png
358,maksssksksss373.png,without_mask,Unspecified,0,0,0,367,57,391,82,512,340,3,0,24,25,0.716796875,0.763671875,0.1676470588235294,0.2411764705882353,crop358.png
359,maksssksksss41.png,with_mask,Unspecified,0,0,0,29,184,63,216,400,281,3,0,34,32,0.0725,0.1575,0.6548042704626335,0.7686832740213523,crop359.png
360,maksssksksss55.png,with_mask,Unspecified,0,0,0,116,141,234,291,301,400,3,0,118,150,0.3853820598006645,0.7774086378737541,0.3525,0.7275,crop360.png
361,maksssksksss398.png,with_mask,Unspecified,0,0,0,153,122,251,223,400,336,3,0,98,101,0.3825,0.6275,0.3630952380952381,0.6636904761904762,crop361.png
362,maksssksksss96.png,without_mask,Unspecified,0,0,0,64,151,110,201,400,280,3,0,46,50,0.16,0.275,0.5392857142857143,0.7178571428571429,crop362.png
363,maksssksksss96.png,without_mask,Unspecified,0,0,0,251,88,282,124,400,280,3,0,31,36,0.6275,0.705,0.3142857142857143,0.44285714285714284,crop363.png
364,maksssksksss96.png,with_mask,Unspecified,0,0,0,296,153,335,195,400,280,3,0,39,42,0.74,0.8375,0.5464285714285714,0.6964285714285714,crop364.png
365,maksssksksss603.png,without_mask,Unspecified,0,0,0,40,154,51,165,400,278,3,0,11,11,0.1,0.1275,0.5539568345323741,0.5935251798561151,crop365.png
366,maksssksksss603.png,with_mask,Unspecified,0,0,0,236,206,249,219,400,278,3,0,13,13,0.59,0.6225,0.7410071942446043,0.7877697841726619,crop366.png
367,maksssksksss603.png,with_mask,Unspecified,0,0,0,253,225,266,238,400,278,3,0,13,13,0.6325,0.665,0.8093525179856115,0.8561151079136691,crop367.png
368,maksssksksss5.png,with_mask,Unspecified,0,0,0,118,54,161,96,400,266,3,0,43,42,0.295,0.4025,0.20300751879699247,0.3609022556390977,crop368.png
369,maksssksksss5.png,without_mask,Unspecified,0,0,0,364,30,401,66,400,266,3,0,37,36,0.91,1.0025,0.11278195488721804,0.24812030075187969,crop369.png
370,maksssksksss5.png,without_mask,Unspecified,0,0,0,192,106,229,144,400,266,3,0,37,38,0.48,0.5725,0.39849624060150374,0.5413533834586466,crop370.png
371,maksssksksss165.png,with_mask,Unspecified,0,0,0,324,135,410,238,450,463,3,0,86,103,0.72,0.9111111111111111,0.2915766738660907,0.5140388768898488,crop371.png
372,maksssksksss171.png,with_mask,Unspecified,0,0,0,207,122,361,291,400,400,3,0,154,169,0.5175,0.9025,0.305,0.7275,crop372.png
373,maksssksksss818.png,without_mask,Unspecified,0,0,0,122,226,233,374,301,400,3,0,111,148,0.4053156146179402,0.7740863787375415,0.565,0.935,crop373.png
374,maksssksksss824.png,without_mask,Unspecified,0,0,0,231,162,249,178,400,267,3,0,18,16,0.5775,0.6225,0.6067415730337079,0.6666666666666666,crop374.png
375,maksssksksss824.png,with_mask,Unspecified,0,0,0,298,125,309,138,400,267,3,0,11,13,0.745,0.7725,0.4681647940074906,0.5168539325842697,crop375.png
376,maksssksksss824.png,without_mask,Unspecified,0,0,0,205,132,215,143,400,267,3,0,10,11,0.5125,0.5375,0.4943820224719101,0.5355805243445693,crop376.png
377,maksssksksss777.png,with_mask,Unspecified,0,0,0,49,146,102,201,400,226,3,0,53,55,0.1225,0.255,0.6460176991150443,0.8893805309734514,crop377.png
378,maksssksksss777.png,without_mask,Unspecified,0,0,0,226,47,248,70,400,226,3,0,22,23,0.565,0.62,0.2079646017699115,0.30973451327433627,crop378.png
379,maksssksksss575.png,without_mask,Unspecified,0,0,0,36,99,54,114,400,225,3,0,18,15,0.09,0.135,0.44,0.5066666666666667,crop379.png
380,maksssksksss575.png,without_mask,Unspecified,0,0,0,234,153,258,186,400,225,3,0,24,33,0.585,0.645,0.68,0.8266666666666667,crop380.png
381,maksssksksss575.png,without_mask,Unspecified,0,0,0,383,127,400,150,400,225,3,0,17,23,0.9575,1.0,0.5644444444444444,0.6666666666666666,crop381.png
382,maksssksksss575.png,without_mask,Unspecified,0,0,0,220,86,230,102,400,225,3,0,10,16,0.55,0.575,0.38222222222222224,0.4533333333333333,crop382.png
383,maksssksksss561.png,without_mask,Unspecified,0,0,0,81,163,184,279,301,400,3,0,103,116,0.2691029900332226,0.6112956810631229,0.4075,0.6975,crop383.png
384,maksssksksss207.png,with_mask,Unspecified,0,0,0,167,91,211,140,400,267,3,0,44,49,0.4175,0.5275,0.3408239700374532,0.5243445692883895,crop384.png
385,maksssksksss207.png,with_mask,Unspecified,0,0,0,281,95,316,125,400,267,3,0,35,30,0.7025,0.79,0.35580524344569286,0.4681647940074906,crop385.png
386,maksssksksss565.png,without_mask,Unspecified,0,0,0,134,191,229,316,301,400,3,0,95,125,0.44518272425249167,0.760797342192691,0.4775,0.79,crop386.png
387,maksssksksss571.png,without_mask,Unspecified,0,0,0,122,196,210,319,301,400,3,0,88,123,0.4053156146179402,0.6976744186046512,0.49,0.7975,crop387.png
388,maksssksksss217.png,without_mask,Unspecified,0,0,0,115,202,218,341,301,400,3,0,103,139,0.38205980066445183,0.7242524916943521,0.505,0.8525,crop388.png
389,maksssksksss559.png,with_mask,Unspecified,0,0,0,7,215,50,256,400,256,3,0,43,41,0.0175,0.125,0.83984375,1.0,crop389.png
390,maksssksksss559.png,with_mask,Unspecified,0,0,0,64,190,92,219,400,256,3,0,28,29,0.16,0.23,0.7421875,0.85546875,crop390.png
391,maksssksksss559.png,with_mask,Unspecified,0,0,0,96,161,148,220,400,256,3,0,52,59,0.24,0.37,0.62890625,0.859375,crop391.png
392,maksssksksss559.png,with_mask,Unspecified,0,0,0,183,137,214,179,400,256,3,0,31,42,0.4575,0.535,0.53515625,0.69921875,crop392.png
393,maksssksksss559.png,with_mask,Unspecified,0,0,0,163,55,177,73,400,256,3,0,14,18,0.4075,0.4425,0.21484375,0.28515625,crop393.png
394,maksssksksss559.png,with_mask,Unspecified,0,0,0,257,124,298,165,400,256,3,0,41,41,0.6425,0.745,0.484375,0.64453125,crop394.png
395,maksssksksss559.png,without_mask,Unspecified,0,0,0,332,81,347,96,400,256,3,0,15,15,0.83,0.8675,0.31640625,0.375,crop395.png
396,maksssksksss559.png,without_mask,Unspecified,0,0,0,259,44,274,60,400,256,3,0,15,16,0.6475,0.685,0.171875,0.234375,crop396.png
397,maksssksksss559.png,without_mask,Unspecified,0,0,0,170,108,189,127,400,256,3,0,19,19,0.425,0.4725,0.421875,0.49609375,crop397.png
398,maksssksksss798.png,with_mask,Unspecified,0,0,0,164,238,262,322,400,333,3,0,98,84,0.41,0.655,0.7147147147147147,0.9669669669669669,crop398.png
399,maksssksksss773.png,without_mask,Unspecified,0,0,0,290,63,312,83,400,274,3,0,22,20,0.725,0.78,0.22992700729927007,0.3029197080291971,crop399.png
400,maksssksksss773.png,without_mask,Unspecified,0,0,0,370,70,391,89,400,274,3,0,21,19,0.925,0.9775,0.25547445255474455,0.3248175182481752,crop400.png
401,maksssksksss773.png,without_mask,Unspecified,0,0,0,380,18,393,30,400,274,3,0,13,12,0.95,0.9825,0.06569343065693431,0.10948905109489052,crop401.png
402,maksssksksss834.png,with_mask,Unspecified,0,0,0,263,111,282,127,400,267,3,0,19,16,0.6575,0.705,0.4157303370786517,0.4756554307116105,crop402.png
403,maksssksksss613.png,without_mask,Unspecified,0,0,0,194,102,206,117,400,267,3,0,12,15,0.485,0.515,0.38202247191011235,0.43820224719101125,crop403.png
404,maksssksksss175.png,with_mask,Unspecified,0,0,0,113,61,174,122,400,226,3,0,61,61,0.2825,0.435,0.26991150442477874,0.5398230088495575,crop404.png
405,maksssksksss161.png,without_mask,Unspecified,0,0,0,123,227,190,328,301,400,3,0,67,101,0.40863787375415284,0.6312292358803987,0.5675,0.82,crop405.png
406,maksssksksss1.png,with_mask,Unspecified,0,0,0,321,34,354,69,400,156,3,0,33,35,0.8025,0.885,0.21794871794871795,0.4423076923076923,crop406.png
407,maksssksksss1.png,with_mask,Unspecified,0,0,0,143,74,174,115,400,156,3,0,31,41,0.3575,0.435,0.47435897435897434,0.7371794871794872,crop407.png
408,maksssksksss1.png,without_mask,Unspecified,0,0,0,83,56,111,89,400,156,3,0,28,33,0.2075,0.2775,0.358974358974359,0.5705128205128205,crop408.png
409,maksssksksss607.png,with_mask,Unspecified,0,0,0,239,81,357,175,400,277,3,0,118,94,0.5975,0.8925,0.2924187725631769,0.631768953068592,crop409.png
410,maksssksksss388.png,with_mask,Unspecified,0,0,0,26,92,44,121,400,225,3,0,18,29,0.065,0.11,0.4088888888888889,0.5377777777777778,crop410.png
411,maksssksksss388.png,without_mask,Unspecified,0,0,0,168,76,190,100,400,225,3,0,22,24,0.42,0.475,0.3377777777777778,0.4444444444444444,crop411.png
412,maksssksksss388.png,without_mask,Unspecified,0,0,0,192,59,210,78,400,225,3,0,18,19,0.48,0.525,0.26222222222222225,0.3466666666666667,crop412.png
413,maksssksksss388.png,without_mask,Unspecified,0,0,0,223,53,243,76,400,225,3,0,20,23,0.5575,0.6075,0.23555555555555555,0.3377777777777778,crop413.png
414,maksssksksss388.png,without_mask,Unspecified,0,0,0,272,67,291,88,400,225,3,0,19,21,0.68,0.7275,0.29777777777777775,0.39111111111111113,crop414.png
415,maksssksksss388.png,without_mask,Unspecified,0,0,0,371,77,396,100,400,225,3,0,25,23,0.9275,0.99,0.3422222222222222,0.4444444444444444,crop415.png
416,maksssksksss388.png,without_mask,Unspecified,0,0,0,68,75,80,88,400,225,3,0,12,13,0.17,0.2,0.3333333333333333,0.39111111111111113,crop416.png
417,maksssksksss388.png,without_mask,Unspecified,0,0,0,321,70,333,84,400,225,3,0,12,14,0.8025,0.8325,0.3111111111111111,0.37333333333333335,crop417.png
418,maksssksksss92.png,with_mask,Unspecified,0,0,0,179,79,249,149,400,267,3,0,70,70,0.4475,0.6225,0.2958801498127341,0.5580524344569289,crop418.png
419,maksssksksss92.png,without_mask,Unspecified,0,0,0,16,115,38,139,400,267,3,0,22,24,0.04,0.095,0.4307116104868914,0.5205992509363296,crop419.png
420,maksssksksss86.png,with_mask,Unspecified,0,0,0,231,76,290,144,400,300,3,0,59,68,0.5775,0.725,0.25333333333333335,0.48,crop420.png
421,maksssksksss86.png,without_mask,Unspecified,0,0,0,335,135,395,198,400,300,3,0,60,63,0.8375,0.9875,0.45,0.66,crop421.png
422,maksssksksss86.png,without_mask,Unspecified,0,0,0,78,105,111,149,400,300,3,0,33,44,0.195,0.2775,0.35,0.49666666666666665,crop422.png
423,maksssksksss411.png,without_mask,Unspecified,0,0,0,84,81,111,114,400,267,3,0,27,33,0.21,0.2775,0.30337078651685395,0.42696629213483145,crop423.png
424,maksssksksss411.png,with_mask,Unspecified,0,0,0,191,91,217,117,400,267,3,0,26,26,0.4775,0.5425,0.3408239700374532,0.43820224719101125,crop424.png
425,maksssksksss411.png,with_mask,Unspecified,0,0,0,299,85,313,104,400,267,3,0,14,19,0.7475,0.7825,0.31835205992509363,0.3895131086142322,crop425.png
426,maksssksksss79.png,with_mask,Unspecified,0,0,0,239,165,256,183,400,400,3,0,17,18,0.5975,0.64,0.4125,0.4575,crop426.png
427,maksssksksss79.png,with_mask,Unspecified,0,0,0,282,149,300,169,400,400,3,0,18,20,0.705,0.75,0.3725,0.4225,crop427.png
428,maksssksksss363.png,with_mask,Unspecified,0,0,0,161,79,179,96,400,197,3,0,18,17,0.4025,0.4475,0.4010152284263959,0.4873096446700508,crop428.png
429,maksssksksss363.png,with_mask,Unspecified,0,0,0,193,53,209,76,400,197,3,0,16,23,0.4825,0.5225,0.26903553299492383,0.38578680203045684,crop429.png
430,maksssksksss51.png,without_mask,Unspecified,0,0,0,114,159,213,286,301,400,3,0,99,127,0.3787375415282392,0.707641196013289,0.3975,0.715,crop430.png
431,maksssksksss439.png,with_mask,Unspecified,0,0,0,287,110,319,157,400,267,3,0,32,47,0.7175,0.7975,0.41198501872659177,0.5880149812734082,crop431.png
432,maksssksksss439.png,with_mask,Unspecified,0,0,0,134,126,151,146,400,267,3,0,17,20,0.335,0.3775,0.47191011235955055,0.5468164794007491,crop432.png
433,maksssksksss45.png,without_mask,Unspecified,0,0,0,63,34,95,63,400,226,3,0,32,29,0.1575,0.2375,0.1504424778761062,0.27876106194690264,crop433.png
434,maksssksksss45.png,with_mask,Unspecified,0,0,0,222,40,272,84,400,226,3,0,50,44,0.555,0.68,0.17699115044247787,0.37168141592920356,crop434.png
435,maksssksksss45.png,without_mask,Unspecified,0,0,0,250,159,279,203,400,226,3,0,29,44,0.625,0.6975,0.7035398230088495,0.8982300884955752,crop435.png
436,maksssksksss44.png,with_mask,Unspecified,0,0,0,140,93,188,148,400,226,3,0,48,55,0.35,0.47,0.41150442477876104,0.6548672566371682,crop436.png
437,maksssksksss44.png,without_mask,Unspecified,0,0,0,332,12,394,90,400,226,3,0,62,78,0.83,0.985,0.05309734513274336,0.39823008849557523,crop437.png
438,maksssksksss438.png,with_mask,Unspecified,0,0,0,152,13,166,28,400,225,3,0,14,15,0.38,0.415,0.057777777777777775,0.12444444444444444,crop438.png
439,maksssksksss50.png,with_mask,Unspecified,0,0,0,226,51,262,82,400,292,3,0,36,31,0.565,0.655,0.17465753424657535,0.2808219178082192,crop439.png
440,maksssksksss404.png,without_mask,Unspecified,0,0,0,112,214,183,319,301,400,3,0,71,105,0.37209302325581395,0.6079734219269103,0.535,0.7975,crop440.png
441,maksssksksss376.png,with_mask,Unspecified,0,0,0,318,77,330,94,400,221,3,0,12,17,0.795,0.825,0.34841628959276016,0.4253393665158371,crop441.png
442,maksssksksss410.png,with_mask,Unspecified,0,0,0,205,96,221,115,400,267,3,0,16,19,0.5125,0.5525,0.3595505617977528,0.4307116104868914,crop442.png
443,maksssksksss410.png,with_mask,Unspecified,0,0,0,217,62,231,78,400,267,3,0,14,16,0.5425,0.5775,0.23220973782771537,0.29213483146067415,crop443.png
444,maksssksksss410.png,with_mask,Unspecified,0,0,0,180,56,192,68,400,267,3,0,12,12,0.45,0.48,0.20973782771535582,0.2546816479400749,crop444.png
445,maksssksksss389.png,with_mask,Unspecified,0,0,0,123,148,188,217,400,300,3,0,65,69,0.3075,0.47,0.49333333333333335,0.7233333333333334,crop445.png
446,maksssksksss389.png,with_mask,Unspecified,0,0,0,330,18,368,53,400,300,3,0,38,35,0.825,0.92,0.06,0.17666666666666667,crop446.png
447,maksssksksss389.png,without_mask,Unspecified,0,0,0,163,44,191,75,400,300,3,0,28,31,0.4075,0.4775,0.14666666666666667,0.25,crop447.png
448,maksssksksss389.png,without_mask,Unspecified,0,0,0,339,59,393,111,400,300,3,0,54,52,0.8475,0.9825,0.19666666666666666,0.37,crop448.png
449,maksssksksss93.png,with_mask,Unspecified,0,0,0,181,101,207,129,400,267,3,0,26,28,0.4525,0.5175,0.3782771535580524,0.48314606741573035,crop449.png
450,maksssksksss93.png,with_mask,Unspecified,0,0,0,219,82,234,97,400,267,3,0,15,15,0.5475,0.585,0.30711610486891383,0.36329588014981273,crop450.png
451,maksssksksss93.png,with_mask,Unspecified,0,0,0,248,76,267,95,400,267,3,0,19,19,0.62,0.6675,0.2846441947565543,0.35580524344569286,crop451.png
452,maksssksksss93.png,with_mask,Unspecified,0,0,0,271,77,297,103,400,267,3,0,26,26,0.6775,0.7425,0.2883895131086142,0.3857677902621723,crop452.png
453,maksssksksss148.png,without_mask,Unspecified,0,0,0,68,95,124,157,400,364,3,0,56,62,0.17,0.31,0.260989010989011,0.43131868131868134,crop453.png
454,maksssksksss148.png,without_mask,Unspecified,0,0,0,116,104,140,144,400,364,3,0,24,40,0.29,0.35,0.2857142857142857,0.3956043956043956,crop454.png
455,maksssksksss148.png,without_mask,Unspecified,0,0,0,325,77,397,156,400,364,3,0,72,79,0.8125,0.9925,0.21153846153846154,0.42857142857142855,crop455.png
456,maksssksksss0.png,without_mask,Unspecified,0,0,0,79,105,109,142,512,366,3,0,30,37,0.154296875,0.212890625,0.28688524590163933,0.3879781420765027,crop456.png
457,maksssksksss0.png,without_mask,Unspecified,0,0,0,325,90,360,141,512,366,3,0,35,51,0.634765625,0.703125,0.2459016393442623,0.38524590163934425,crop457.png
458,maksssksksss612.png,with_mask,Unspecified,0,0,0,173,88,296,231,400,295,3,0,123,143,0.4325,0.74,0.2983050847457627,0.7830508474576271,crop458.png
459,maksssksksss821.png,without_mask,Unspecified,0,0,0,371,108,400,144,400,267,3,0,29,36,0.9275,1.0,0.4044943820224719,0.5393258426966292,crop459.png
460,maksssksksss809.png,without_mask,Unspecified,0,0,0,21,78,65,119,400,352,3,0,44,41,0.0525,0.1625,0.2215909090909091,0.3380681818181818,crop460.png
461,maksssksksss809.png,with_mask,Unspecified,0,0,0,290,43,335,93,400,352,3,0,45,50,0.725,0.8375,0.12215909090909091,0.26420454545454547,crop461.png
462,maksssksksss772.png,without_mask,Unspecified,0,0,0,45,190,80,235,267,400,3,0,35,45,0.16853932584269662,0.299625468164794,0.475,0.5875,crop462.png
463,maksssksksss772.png,without_mask,Unspecified,0,0,0,108,150,169,212,267,400,3,0,61,62,0.4044943820224719,0.6329588014981273,0.375,0.53,crop463.png
464,maksssksksss799.png,with_mask,Unspecified,0,0,0,45,41,65,63,400,300,3,0,20,22,0.1125,0.1625,0.13666666666666666,0.21,crop464.png
465,maksssksksss558.png,without_mask,Unspecified,0,0,0,108,74,134,98,400,226,3,0,26,24,0.27,0.335,0.3274336283185841,0.4336283185840708,crop465.png
466,maksssksksss558.png,without_mask,Unspecified,0,0,0,184,67,198,94,400,226,3,0,14,27,0.46,0.495,0.29646017699115046,0.415929203539823,crop466.png
467,maksssksksss558.png,without_mask,Unspecified,0,0,0,261,22,279,41,400,226,3,0,18,19,0.6525,0.6975,0.09734513274336283,0.18141592920353983,crop467.png
468,maksssksksss558.png,with_mask,Unspecified,0,0,0,275,187,329,225,400,226,3,0,54,38,0.6875,0.8225,0.827433628318584,0.995575221238938,crop468.png
469,maksssksksss558.png,without_mask,Unspecified,0,0,0,233,23,245,39,400,226,3,0,12,16,0.5825,0.6125,0.10176991150442478,0.17256637168141592,crop469.png
470,maksssksksss558.png,without_mask,Unspecified,0,0,0,305,6,318,17,400,226,3,0,13,11,0.7625,0.795,0.02654867256637168,0.0752212389380531,crop470.png
471,maksssksksss570.png,with_mask,Unspecified,0,0,0,148,130,176,161,400,266,3,0,28,31,0.37,0.44,0.48872180451127817,0.6052631578947368,crop471.png
472,maksssksksss570.png,without_mask,Unspecified,0,0,0,43,138,62,160,400,266,3,0,19,22,0.1075,0.155,0.518796992481203,0.6015037593984962,crop472.png
473,maksssksksss570.png,without_mask,Unspecified,0,0,0,108,115,131,137,400,266,3,0,23,22,0.27,0.3275,0.4323308270676692,0.5150375939849624,crop473.png
474,maksssksksss570.png,without_mask,Unspecified,0,0,0,288,116,303,138,400,266,3,0,15,22,0.72,0.7575,0.43609022556390975,0.518796992481203,crop474.png
475,maksssksksss570.png,without_mask,Unspecified,0,0,0,318,133,336,151,400,266,3,0,18,18,0.795,0.84,0.5,0.5676691729323309,crop475.png
476,maksssksksss570.png,without_mask,Unspecified,0,0,0,365,129,382,148,400,266,3,0,17,19,0.9125,0.955,0.4849624060150376,0.556390977443609,crop476.png
477,maksssksksss570.png,without_mask,Unspecified,0,0,0,188,132,199,147,400,266,3,0,11,15,0.47,0.4975,0.49624060150375937,0.5526315789473685,crop477.png
478,maksssksksss216.png,with_mask,Unspecified,0,0,0,8,64,43,93,400,300,3,0,35,29,0.02,0.1075,0.21333333333333335,0.31,crop478.png
479,maksssksksss216.png,without_mask,Unspecified,0,0,0,138,55,169,82,400,300,3,0,31,27,0.345,0.4225,0.18333333333333332,0.2733333333333333,crop479.png
480,maksssksksss202.png,with_mask,Unspecified,0,0,0,92,99,120,132,400,300,3,0,28,33,0.23,0.3,0.33,0.44,crop480.png
481,maksssksksss202.png,with_mask,Unspecified,0,0,0,180,127,213,165,400,300,3,0,33,38,0.45,0.5325,0.42333333333333334,0.55,crop481.png
482,maksssksksss564.png,without_mask,Unspecified,0,0,0,129,106,185,172,400,226,3,0,56,66,0.3225,0.4625,0.4690265486725664,0.7610619469026548,crop482.png
483,maksssksksss564.png,without_mask,Unspecified,0,0,0,78,65,100,85,400,226,3,0,22,20,0.195,0.25,0.28761061946902655,0.37610619469026546,crop483.png
484,maksssksksss564.png,without_mask,Unspecified,0,0,0,179,31,193,47,400,226,3,0,14,16,0.4475,0.4825,0.13716814159292035,0.2079646017699115,crop484.png
485,maksssksksss564.png,with_mask,Unspecified,0,0,0,182,14,192,24,400,226,3,0,10,10,0.455,0.48,0.061946902654867256,0.10619469026548672,crop485.png
486,maksssksksss564.png,with_mask,Unspecified,0,0,0,45,37,60,56,400,226,3,0,15,19,0.1125,0.15,0.16371681415929204,0.24778761061946902,crop486.png
487,maksssksksss564.png,with_mask,Unspecified,0,0,0,306,183,333,225,400,226,3,0,27,42,0.765,0.8325,0.8097345132743363,0.995575221238938,crop487.png
488,maksssksksss564.png,with_mask,Unspecified,0,0,0,303,36,320,59,400,226,3,0,17,23,0.7575,0.8,0.1592920353982301,0.2610619469026549,crop488.png
489,maksssksksss599.png,with_mask,Unspecified,0,0,0,86,144,198,281,301,400,3,0,112,137,0.2857142857142857,0.6578073089700996,0.36,0.7025,crop489.png
490,maksssksksss214.png,with_mask,Unspecified,0,0,0,151,96,176,121,400,257,3,0,25,25,0.3775,0.44,0.3735408560311284,0.4708171206225681,crop490.png
491,maksssksksss214.png,with_mask,Unspecified,0,0,0,241,109,266,135,400,257,3,0,25,26,0.6025,0.665,0.42412451361867703,0.5252918287937743,crop491.png
492,maksssksksss214.png,with_mask,Unspecified,0,0,0,286,58,331,112,400,257,3,0,45,54,0.715,0.8275,0.22568093385214008,0.4357976653696498,crop492.png
493,maksssksksss572.png,with_mask,Unspecified,0,0,0,279,69,300,91,400,225,3,0,21,22,0.6975,0.75,0.30666666666666664,0.40444444444444444,crop493.png
494,maksssksksss566.png,with_mask,Unspecified,0,0,0,37,87,48,100,400,300,3,0,11,13,0.0925,0.12,0.29,0.3333333333333333,crop494.png
495,maksssksksss200.png,with_mask,Unspecified,0,0,0,115,130,180,192,301,400,3,0,65,62,0.38205980066445183,0.5980066445182725,0.325,0.48,crop495.png
496,maksssksksss770.png,without_mask,Unspecified,0,0,0,215,38,227,53,400,210,3,0,12,15,0.5375,0.5675,0.18095238095238095,0.2523809523809524,crop496.png
497,maksssksksss770.png,without_mask,Unspecified,0,0,0,253,48,264,65,400,210,3,0,11,17,0.6325,0.66,0.22857142857142856,0.30952380952380953,crop497.png
498,maksssksksss823.png,with_mask,Unspecified,0,0,0,353,86,379,147,400,210,3,0,26,61,0.8825,0.9475,0.4095238095238095,0.7,crop498.png
499,maksssksksss823.png,without_mask,Unspecified,0,0,0,42,71,70,133,400,210,3,0,28,62,0.105,0.175,0.3380952380952381,0.6333333333333333,crop499.png
500,maksssksksss189.png,without_mask,Unspecified,0,0,0,124,48,143,96,400,200,3,0,19,48,0.31,0.3575,0.24,0.48,crop500.png
501,maksssksksss189.png,without_mask,Unspecified,0,0,0,201,89,235,121,400,200,3,0,34,32,0.5025,0.5875,0.445,0.605,crop501.png
502,maksssksksss837.png,without_mask,Unspecified,0,0,0,95,151,192,261,301,400,3,0,97,110,0.31561461794019935,0.6378737541528239,0.3775,0.6525,crop502.png
503,maksssksksss2.png,with_mask,Unspecified,0,0,0,154,47,178,74,400,290,3,0,24,27,0.385,0.445,0.16206896551724137,0.25517241379310346,crop503.png
504,maksssksksss176.png,with_mask,Unspecified,0,0,0,132,55,157,97,400,225,3,0,25,42,0.33,0.3925,0.24444444444444444,0.4311111111111111,crop504.png
505,maksssksksss176.png,with_mask,Unspecified,0,0,0,166,66,189,95,400,225,3,0,23,29,0.415,0.4725,0.29333333333333333,0.4222222222222222,crop505.png
506,maksssksksss176.png,without_mask,Unspecified,0,0,0,291,79,319,115,400,225,3,0,28,36,0.7275,0.7975,0.3511111111111111,0.5111111111111111,crop506.png
507,maksssksksss176.png,without_mask,Unspecified,0,0,0,371,63,392,90,400,225,3,0,21,27,0.9275,0.98,0.28,0.4,crop507.png
508,maksssksksss176.png,without_mask,Unspecified,0,0,0,387,59,400,92,400,225,3,0,13,33,0.9675,1.0,0.26222222222222225,0.4088888888888889,crop508.png
509,maksssksksss610.png,with_mask,Unspecified,0,0,0,117,66,141,93,400,210,3,0,24,27,0.2925,0.3525,0.3142857142857143,0.44285714285714284,crop509.png
510,maksssksksss91.png,with_mask,Unspecified,0,0,0,62,11,96,52,400,225,3,0,34,41,0.155,0.24,0.04888888888888889,0.2311111111111111,crop510.png
511,maksssksksss374.png,without_mask,Unspecified,0,0,0,314,30,345,61,400,240,3,0,31,31,0.785,0.8625,0.125,0.25416666666666665,crop511.png
